loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,loan_status
3625,3625,3625.0,0,15.31,126.22,2,14,11442,3,1,68000.0,1,13,0,3,6,265,10,1,583,4.0,13,1
5475,5475,5475.0,0,12.99,184.45,2,11,7620,2,1,59000.0,1,13,0,3,6,635,35,0,229,1.0,5,0
20000,20000,20000.0,0,10.49,649.96,1,6,1352,1,1,115000.0,2,1,0,2,3,526,13,0,380,4.0,24,0
5000,5000,5000.0,0,12.79,167.97,2,10,8731,2,4,82000.0,2,18,0,2,3,92,33,0,583,1.0,12,1
4000,4000,4000.0,0,14.85,138.37,2,14,12303,10,4,25000.0,2,7,0,1,2,733,43,0,587,1.0,8,0
30000,30000,30000.0,0,12.74,1007.07,2,10,8905,10,1,165000.0,1,14,0,5,7,818,4,0,433,0.0,3,0
11200,11200,11200.0,1,18.99,290.48,3,18,6561,0,1,53000.0,0,11,0,0,12,415,14,0,97,1.0,16,0
12950,12950,12950.0,1,30.74,424.89,5,29,14672,11,4,36000.0,2,4,0,2,3,674,42,1,437,0.0,9,0
2200,2200,2200.0,0,11.39,72.44,1,7,5900,1,4,42000.0,1,17,0,2,3,758,32,0,239,2.0,6,0
2325,2325,2325.0,0,8.59,73.5,0,4,11928,6,1,88800.0,0,2,0,1,2,772,4,0,385,0.0,7,0
7475,7475,7475.0,0,11.44,246.29,1,8,1602,10,4,80000.0,2,4,0,2,3,755,31,0,132,0.0,23,1
30000,30000,30000.0,0,11.99,996.29,2,10,994,6,1,110000.0,2,5,0,2,3,666,42,0,323,1.0,12,1
20000,20000,20000.0,0,18.25,725.56,3,17,9748,3,1,60000.0,0,0,0,3,6,330,41,0,177,3.0,14,0
8000,8000,8000.0,0,9.16,255.0,1,6,2022,1,1,38000.0,1,0,0,2,3,343,41,0,528,0.0,18,0
8000,8000,8000.0,0,12.79,268.75,2,10,1956,1,3,51704.0,1,2,0,2,12,207,44,0,40,0.0,13,1
7000,7000,7000.0,0,9.44,224.04,1,5,2962,10,4,80000.0,0,20,0,5,7,777,4,0,291,0.0,8,1
22800,22800,22800.0,1,29.99,737.52,5,27,4640,1,4,57000.0,0,4,0,6,8,519,13,1,475,1.0,32,0
8000,8000,8000.0,0,7.99,250.66,0,4,14672,11,4,64000.0,2,17,0,4,5,520,13,2,88,3.0,13,0
12000,12000,12000.0,0,10.99,392.81,1,8,9962,3,4,75000.0,2,9,0,2,3,413,14,1,380,0.0,13,1
14475,14475,14475.0,1,16.02,352.16,2,14,14377,1,1,56000.0,2,12,0,2,3,530,13,0,390,0.0,12,1
32000,32000,32000.0,0,11.39,1053.56,1,7,10591,6,1,146000.0,1,14,0,2,3,736,3,1,338,2.0,10,0
31100,31100,31100.0,0,23.99,1219.98,4,21,8919,1,1,119000.0,2,8,0,2,3,208,44,1,581,0.0,32,1
7500,7500,7500.0,0,11.39,246.93,1,7,4649,1,1,68000.0,2,1,0,1,2,302,9,0,491,0.0,8,0
24000,24000,24000.0,1,13.49,552.12,2,11,12934,1,1,80000.0,2,17,0,2,3,514,13,2,26,0.0,11,1
5000,5000,5000.0,0,10.99,163.67,1,8,8830,3,4,104000.0,1,9,0,2,3,809,4,0,344,0.0,8,1
25000,25000,25000.0,1,16.99,621.18,3,15,232,1,1,67671.0,1,14,0,2,3,698,5,0,429,1.0,14,0
1000,1000,1000.0,0,9.16,31.88,1,6,13489,7,4,41500.0,1,11,0,8,10,295,9,0,583,0.0,5,1
35000,35000,35000.0,1,17.09,871.54,3,15,3525,1,4,250000.0,1,3,0,8,10,736,3,1,321,0.0,8,1
22500,22500,22500.0,1,13.99,523.42,2,12,7575,3,1,45000.0,0,9,0,3,6,309,9,0,137,0.0,15,1
8000,8000,8000.0,0,11.49,263.78,1,9,12511,6,1,235000.0,2,2,0,3,6,61,30,1,334,1.0,13,0
10000,10000,10000.0,0,9.75,321.5,1,7,14672,11,4,73000.0,0,11,0,8,10,794,4,1,180,0.0,5,1
13100,13100,13100.0,1,16.29,320.59,3,15,2702,2,4,37000.0,1,13,0,2,3,435,21,0,588,1.0,7,1
2000,2000,2000.0,0,13.99,68.35,2,12,7223,3,4,27500.0,1,6,0,8,10,238,26,0,572,2.0,8,1
8000,8000,8000.0,0,9.93,257.88,1,6,13929,1,4,55000.0,1,20,0,11,11,91,33,0,140,0.0,24,1
8000,8000,8000.0,0,13.67,272.15,2,12,12304,10,1,43300.0,1,0,0,2,3,387,34,0,94,0.0,13,1
1400,1400,1400.0,0,15.59,48.94,2,14,2803,0,4,20000.0,2,19,0,3,6,828,36,0,534,1.0,12,0
22000,22000,22000.0,1,18.99,570.58,4,20,6571,3,4,66000.0,2,7,0,2,12,788,4,0,76,2.0,10,1
6000,6000,6000.0,0,20.0,222.99,3,18,14316,1,1,33000.0,1,20,0,1,2,522,13,0,41,0.0,8,1
10000,10000,10000.0,0,21.49,379.28,3,19,6151,1,1,96000.0,0,18,0,8,10,75,30,0,278,0.0,28,1
14400,14400,14400.0,1,14.08,335.67,2,12,10291,1,3,71000.0,0,3,0,2,3,807,4,0,337,0.0,13,1
6400,6400,6400.0,0,5.32,192.74,0,0,12041,4,1,85000.0,1,19,0,2,3,727,43,0,133,0.0,5,1
18525,18525,18525.0,0,13.99,633.06,2,12,7891,1,1,120000.0,2,14,0,2,3,465,47,1,529,0.0,12,0
28000,28000,27950.0,0,17.99,1012.13,3,16,10752,1,1,110000.0,1,17,0,3,6,568,15,1,386,0.0,13,1
24000,24000,24000.0,0,9.44,768.12,1,5,9962,1,4,70000.0,1,3,0,2,3,295,9,0,28,0.0,6,1
12000,12000,12000.0,0,13.99,410.08,2,12,7725,2,1,80000.0,0,18,0,2,3,566,23,0,485,1.0,16,1
15000,15000,15000.0,0,11.99,498.15,1,9,2235,10,4,36000.0,0,10,0,2,3,828,36,0,178,0.0,6,1
9600,9600,9600.0,0,14.08,328.48,2,12,1290,5,4,55000.0,0,16,0,2,3,807,4,2,591,0.0,14,0
5000,5000,5000.0,0,7.89,156.43,0,4,10719,2,4,28000.0,1,5,0,1,12,701,5,2,86,0.0,9,0
30000,30000,30000.0,1,14.99,713.55,2,13,4260,1,1,275000.0,2,18,0,1,2,457,47,0,482,1.0,17,0
15600,15600,15600.0,0,11.99,518.07,2,10,14672,11,3,36432.0,2,5,0,2,12,623,2,0,38,1.0,12,1
5400,5400,5400.0,0,7.49,167.95,0,3,5147,1,3,40000.0,0,6,0,1,2,634,35,1,489,0.0,7,1
15000,15000,15000.0,0,6.97,462.96,0,2,14672,11,1,62340.0,2,0,0,2,3,265,10,0,553,1.0,10,0
40000,40000,40000.0,1,26.3,1204.74,4,24,6004,3,4,32000.0,0,3,0,2,3,296,9,0,447,0.0,22,1
3625,3625,3625.0,0,12.62,121.48,2,10,9962,4,3,60000.0,1,3,0,0,1,265,10,0,346,1.0,5,1
23750,23750,23750.0,1,17.27,593.71,3,16,1734,8,4,54000.0,1,5,0,2,12,540,13,1,535,1.0,16,0
22000,22000,22000.0,1,15.31,526.97,2,14,12802,8,1,57000.0,2,11,0,1,12,323,1,0,379,0.0,8,1
4200,4200,4200.0,0,12.74,140.99,2,10,3728,1,1,46000.0,1,14,0,2,3,54,6,1,498,1.0,7,0
25000,25000,25000.0,0,18.06,904.57,3,16,3512,2,4,115000.0,2,20,0,2,3,265,10,0,136,1.0,17,0
7000,7000,7000.0,0,12.74,234.99,2,10,10594,5,4,71000.0,1,16,0,2,3,83,33,0,590,1.0,11,1
20800,20800,20800.0,1,15.31,498.23,2,14,9499,0,3,111600.0,1,5,0,6,8,761,32,0,126,0.0,15,1
10400,10400,10225.0,0,14.46,357.78,2,13,8114,1,1,39984.0,2,13,0,2,3,235,26,0,138,1.0,8,1
25000,25000,25000.0,0,8.59,790.24,0,4,13962,6,3,95000.0,0,9,0,2,3,61,30,0,385,0.0,27,0
20000,20000,20000.0,1,15.59,482.02,2,14,14672,11,4,60000.0,2,2,0,2,3,620,2,0,569,0.0,9,0
10500,10500,10500.0,1,19.99,278.13,4,20,11237,1,1,61100.0,1,0,0,2,3,44,45,2,239,2.0,6,0
30000,30000,30000.0,1,12.74,678.61,2,10,12420,5,1,150000.0,1,17,0,2,3,179,44,0,582,0.0,19,0
15000,15000,14750.0,0,8.24,471.71,1,5,10719,4,4,70000.0,1,4,0,2,3,74,30,0,39,0.0,8,1
10000,10000,10000.0,1,26.3,301.19,4,24,2584,4,4,32000.0,2,12,0,2,3,714,49,0,237,0.0,11,0
6000,6000,6000.0,0,19.03,220.03,3,17,12802,1,1,55000.0,1,20,0,6,8,728,43,0,576,2.0,18,0
40000,40000,40000.0,1,16.02,973.15,2,14,5134,7,1,65000.0,2,3,0,2,3,284,10,1,237,0.0,15,1
30000,30000,29750.0,0,8.59,948.28,0,4,5494,2,1,120000.0,2,11,0,2,3,727,43,0,489,0.0,16,1
16000,16000,16000.0,0,12.74,537.11,2,10,7234,1,1,85000.0,1,16,0,2,3,414,14,0,93,0.0,6,1
14000,14000,14000.0,1,16.29,342.62,3,15,4264,1,4,80000.0,1,0,0,2,3,161,37,2,185,1.0,18,1
12000,12000,12000.0,1,21.49,327.96,3,19,1466,4,4,41500.0,1,4,0,2,3,458,47,0,94,1.0,11,1
8000,8000,8000.0,0,14.08,273.74,2,12,11843,9,1,35000.0,1,10,0,2,3,643,42,0,340,1.0,11,1
20150,20150,20150.0,0,11.49,664.38,1,9,9499,6,1,52000.0,0,14,0,2,3,18,38,1,434,0.0,22,0
20000,20000,20000.0,0,13.99,683.46,2,12,9198,0,4,60000.0,2,8,0,8,10,666,42,1,535,0.0,17,1
20000,20000,20000.0,0,10.42,649.3,1,7,12802,3,4,85000.0,1,16,0,1,2,695,5,0,91,1.0,12,1
8800,8800,8800.0,0,10.91,287.73,1,8,6301,3,3,87500.0,2,20,0,2,3,520,13,0,188,2.0,14,1
35000,35000,35000.0,0,16.99,1247.68,3,15,1372,10,4,80000.0,1,1,0,2,3,788,4,0,447,0.0,13,1
11875,11875,11875.0,0,15.59,415.1,2,14,2699,10,4,33000.0,1,18,0,8,10,368,16,0,118,0.0,8,0
10500,10500,10500.0,0,5.32,316.21,0,0,11458,1,1,120000.0,0,10,0,1,2,736,3,0,474,1.0,15,1
10000,10000,10000.0,0,13.99,341.73,2,12,6049,1,1,50000.0,0,4,0,2,3,454,47,0,534,1.0,15,0
12000,12000,12000.0,0,7.97,375.88,0,4,14672,11,4,63000.0,0,3,0,2,3,778,4,1,418,0.0,23,1
17500,17500,17500.0,0,10.78,571.11,1,8,2713,1,1,42500.0,0,7,0,3,12,240,26,0,338,0.0,9,0
11700,11700,11700.0,0,15.99,411.28,2,14,4846,2,4,31000.0,0,4,0,2,3,296,9,0,425,0.0,15,0
40000,40000,40000.0,0,7.49,1244.07,0,3,9141,1,1,50000.0,2,17,0,2,3,437,21,0,275,0.0,10,0
20000,20000,20000.0,0,11.99,664.2,2,10,13494,1,1,100000.0,2,13,0,2,3,663,42,0,381,1.0,14,1
5000,5000,5000.0,0,16.99,178.24,3,15,7891,10,4,24000.0,0,6,0,10,0,839,46,0,477,1.0,6,1
29400,29400,29400.0,1,21.97,811.5,4,23,9872,2,1,70000.0,2,13,0,2,3,776,2,0,165,1.0,21,1
9600,9600,9600.0,0,19.99,356.73,4,20,2219,2,4,41151.0,2,5,0,2,3,186,19,0,346,0.0,12,0
14000,14000,14000.0,1,13.99,325.69,2,12,6877,7,1,50000.0,0,17,0,2,3,779,4,0,584,1.0,5,0
14700,14700,14700.0,1,24.99,431.38,5,27,2708,0,4,35000.0,1,13,0,2,12,782,4,0,532,0.0,7,1
17275,17275,17275.0,0,17.27,618.23,3,16,12908,10,1,48000.0,2,0,0,2,3,240,26,0,238,0.0,7,1
12125,12125,12125.0,0,15.77,424.91,3,15,751,10,1,35000.0,2,7,0,2,3,426,14,2,81,0.0,13,1
8000,8000,8000.0,0,7.97,250.59,0,4,7134,4,1,34000.0,2,12,0,2,3,523,13,0,291,1.0,7,0
16100,16100,16100.0,1,21.49,440.01,3,19,11861,4,1,62000.0,1,17,0,2,3,404,34,1,93,0.0,11,1
6250,6250,6250.0,0,21.45,236.92,3,19,7105,0,1,49500.0,1,12,0,2,3,775,4,2,290,0.0,12,0
4500,4500,4500.0,0,12.79,151.17,2,10,9894,3,4,17050.0,0,19,0,2,3,390,34,0,99,1.0,4,0
8125,8125,8125.0,0,19.99,301.92,3,18,10170,8,1,25000.0,1,19,0,2,3,561,23,0,540,2.0,12,0
16300,16300,16300.0,0,17.99,589.21,3,16,2501,1,1,76000.0,0,14,0,2,3,643,42,0,291,1.0,23,0
3925,3925,3925.0,0,11.99,130.35,1,9,13575,2,1,30000.0,0,16,0,2,3,331,41,0,486,2.0,9,0
4875,4875,4875.0,0,13.99,166.6,2,12,7978,3,1,33600.0,1,1,0,3,6,747,31,0,391,0.0,13,1
18000,18000,18000.0,0,11.49,593.49,1,9,4894,1,1,110000.0,0,4,0,2,3,204,44,0,290,0.0,12,0
35000,35000,35000.0,1,16.02,851.51,2,14,1296,1,4,90000.0,0,12,0,2,3,21,29,0,88,2.0,18,0
35000,35000,35000.0,1,13.44,804.27,2,12,5529,1,1,95000.0,2,7,0,2,3,519,13,0,482,1.0,15,0
3025,3025,3025.0,0,16.02,106.38,2,14,11928,2,1,55843.0,1,10,0,2,3,265,10,13,526,1.0,18,1
12000,12000,12000.0,0,10.42,389.58,1,7,10585,0,3,49000.0,1,12,0,2,3,634,35,0,589,0.0,7,0
30000,30000,30000.0,0,12.74,1007.07,2,10,7891,8,1,74000.0,2,14,0,2,3,473,22,0,143,3.0,10,0
40000,40000,40000.0,0,17.99,1445.9,3,16,1411,1,3,95000.0,2,18,0,2,3,239,26,1,276,1.0,16,0
6000,6000,6000.0,0,9.16,191.25,1,6,14672,11,1,100000.0,0,0,0,5,7,171,37,0,240,0.0,9,1
9000,9000,9000.0,0,17.99,325.33,3,16,4452,5,1,70870.0,2,18,0,2,3,653,42,1,583,2.0,11,1
5000,5000,5000.0,0,14.46,172.01,2,13,9702,1,4,45000.0,1,15,0,2,3,181,19,0,94,3.0,11,0
13000,13000,13000.0,0,17.99,469.92,3,16,10731,3,4,55000.0,2,14,0,2,3,96,33,0,94,2.0,12,0
28000,28000,28000.0,1,21.97,772.86,4,23,1520,1,4,104000.0,0,13,0,1,2,774,4,0,142,2.0,15,0
10000,10000,10000.0,0,8.24,314.48,1,5,1363,1,3,72000.0,1,18,0,2,3,93,33,1,529,0.0,10,0
2000,2000,2000.0,0,10.49,65.0,1,7,10048,0,4,36000.0,1,9,0,2,3,515,13,0,584,0.0,12,1
16000,16000,16000.0,0,13.67,544.29,2,12,298,1,1,90000.0,1,13,0,2,3,520,13,0,390,1.0,13,0
9600,9600,9600.0,0,5.32,289.11,0,0,14672,11,1,115000.0,0,13,0,2,3,828,36,0,425,0.0,14,0
25000,25000,25000.0,1,8.39,511.59,1,5,11928,1,4,85000.0,1,5,0,1,2,788,4,1,281,0.0,12,0
20000,20000,20000.0,1,11.99,444.79,2,10,14672,11,3,54000.0,0,13,0,1,2,337,41,0,156,0.0,9,1
6000,6000,6000.0,0,9.44,192.03,1,5,2847,1,3,49100.0,0,20,0,1,2,287,9,0,132,0.0,9,1
28000,28000,28000.0,0,7.99,877.29,0,4,4649,1,4,100000.0,2,8,0,1,2,663,42,0,526,0.0,16,1
12000,12000,12000.0,0,5.32,361.38,0,0,11809,1,1,130000.0,1,12,0,2,3,11,18,0,267,0.0,16,0
7000,7000,7000.0,0,7.21,216.82,0,2,5358,2,3,30000.0,0,16,0,2,3,388,34,0,320,1.0,13,1
8400,8400,8400.0,0,11.44,276.76,1,8,13804,10,3,75000.0,1,8,0,2,3,444,21,0,237,0.0,6,0
20000,20000,20000.0,1,13.49,460.1,2,11,851,2,4,141000.0,0,17,0,2,3,519,13,0,584,0.0,20,0
12000,12000,12000.0,0,10.91,392.36,1,8,593,6,1,120000.0,2,3,0,1,2,413,14,0,585,0.0,14,1
6000,6000,6000.0,0,17.99,216.89,3,16,6114,4,1,73000.0,1,17,0,2,3,138,37,0,332,2.0,8,0
9600,9600,9600.0,0,11.99,318.82,2,10,4764,10,4,50000.0,1,0,0,2,3,384,34,8,90,2.0,18,1
12000,12000,12000.0,0,16.99,427.78,3,15,2148,3,4,47000.0,2,19,0,2,3,545,23,0,389,0.0,9,0
6000,6000,6000.0,0,9.44,192.03,1,5,8826,3,1,78000.0,0,3,0,2,3,185,19,0,537,0.0,41,0
13950,13950,13950.0,0,11.47,459.82,1,9,523,1,1,60000.0,1,0,0,2,3,797,4,0,134,0.0,9,0
15000,15000,15000.0,1,29.69,482.45,5,26,8440,1,4,84000.0,2,12,0,2,3,184,19,0,332,1.0,28,1
18850,18850,18850.0,1,13.99,438.51,2,12,6018,3,4,35000.0,1,6,0,2,3,152,37,1,286,0.0,12,0
5000,5000,5000.0,0,9.49,160.15,1,6,13513,5,3,56000.0,1,18,0,1,2,426,14,0,139,2.0,10,0
15000,15000,15000.0,1,13.67,346.47,2,12,6766,8,1,81000.0,0,13,0,2,3,125,33,0,387,1.0,10,0
14000,14000,14000.0,1,13.99,325.69,2,12,10936,6,4,80000.0,0,9,0,2,3,297,9,0,539,1.0,13,1
9600,9600,9600.0,0,13.49,325.74,2,11,12162,2,1,110000.0,0,2,0,1,2,415,14,0,180,0.0,11,0
12800,12800,12800.0,1,11.99,284.67,1,9,8986,7,1,100000.0,0,12,0,2,3,645,42,0,522,0.0,20,1
30400,30400,30100.0,1,28.34,952.78,6,32,13847,3,1,80000.0,2,13,0,2,12,393,34,0,146,3.0,12,1
8400,8400,8400.0,0,10.91,274.65,1,8,13433,1,1,63000.0,2,12,0,2,3,682,42,0,333,1.0,5,0
1200,1200,1200.0,0,7.97,37.59,0,4,5460,1,1,62000.0,1,20,0,3,6,455,47,0,332,0.0,13,0
5600,5600,5600.0,0,21.49,212.4,3,19,6189,2,4,87000.0,0,8,0,7,9,296,9,1,138,1.0,15,1
17700,17700,17700.0,1,22.45,493.4,4,24,2938,1,3,68500.0,1,5,0,2,3,172,37,0,528,0.0,13,0
24550,24550,24550.0,1,26.24,738.54,4,24,9198,10,1,49140.0,2,4,0,2,3,388,34,0,99,0.0,17,1
16000,16000,16000.0,1,12.99,363.97,2,11,6426,1,1,48000.0,1,13,0,2,3,67,30,0,533,0.0,15,1
7500,7500,7500.0,0,13.49,254.48,2,11,13404,2,1,38000.0,2,8,0,2,3,758,32,1,46,0.0,14,0
16200,16200,16200.0,1,11.49,356.2,1,9,12368,1,1,110000.0,0,8,0,3,6,519,13,0,94,2.0,20,0
28000,28000,28000.0,0,8.49,883.77,1,5,4894,1,1,80000.0,1,7,0,1,12,645,42,0,480,0.0,24,1
8000,8000,8000.0,0,13.67,272.15,2,12,4335,2,1,50000.0,1,13,0,2,3,259,39,0,233,2.0,8,1
25000,25000,25000.0,0,5.32,752.87,0,0,8736,8,3,150000.0,0,7,0,1,2,411,34,0,82,0.0,11,0
22000,22000,22000.0,0,10.75,717.65,1,8,14512,1,3,78000.0,1,5,0,3,6,119,33,1,523,1.0,18,0
30150,30150,30150.0,0,24.74,1194.62,4,22,3077,1,4,67000.0,2,8,0,2,3,807,4,0,583,1.0,9,0
6000,6000,6000.0,0,11.44,197.69,1,8,13544,0,4,35000.0,0,18,0,1,2,779,4,0,190,0.0,12,1
5000,5000,5000.0,0,10.42,162.33,1,7,376,1,3,30000.0,2,16,0,2,3,336,41,0,428,0.0,9,0
10000,10000,10000.0,0,7.07,309.1,0,1,3067,3,1,100000.0,1,10,0,2,3,265,10,0,576,0.0,5,0
7000,7000,7000.0,0,5.32,210.81,0,0,4227,7,4,145000.0,0,16,0,1,2,815,4,2,116,2.0,21,1
12000,12000,12000.0,1,13.49,276.06,2,11,1370,1,4,60000.0,0,18,0,2,3,674,42,0,425,1.0,10,0
21000,21000,21000.0,0,11.49,692.4,1,9,8353,4,4,60000.0,0,9,0,2,3,663,42,0,25,0.0,11,1
28800,28800,28800.0,1,10.42,617.89,1,7,9499,1,1,90000.0,2,10,0,2,3,779,4,0,135,0.0,11,0
12000,12000,12000.0,0,12.79,403.12,2,10,10936,2,4,62000.0,1,2,0,2,3,394,34,0,98,3.0,6,0
30000,30000,30000.0,1,15.59,723.03,2,14,8682,4,1,225000.0,2,18,0,3,6,168,37,0,92,0.0,9,0
35000,35000,35000.0,1,10.42,750.91,1,7,3256,1,4,110000.0,1,3,0,8,10,61,30,0,375,1.0,20,1
13000,13000,13000.0,1,14.08,303.03,2,12,61,3,1,80000.0,0,3,0,2,3,111,33,0,527,1.0,20,0
16000,16000,16000.0,1,13.59,368.9,2,11,1317,2,3,60000.0,0,20,0,1,2,168,37,1,289,0.0,17,1
15000,15000,15000.0,0,5.32,451.73,0,0,14672,11,4,38000.0,0,13,0,1,12,728,43,0,580,1.0,5,1
5000,5000,5000.0,0,9.16,159.38,1,6,11928,1,1,92000.0,1,15,0,2,3,737,3,0,379,0.0,9,1
7000,7000,7000.0,0,11.99,232.47,1,9,11636,2,4,75000.0,1,10,0,2,3,297,9,0,187,1.0,16,1
8500,8500,8500.0,0,18.06,307.56,3,16,5226,3,4,38000.0,2,16,0,2,3,241,26,0,585,0.0,5,0
20000,20000,20000.0,1,9.49,419.94,1,6,12158,1,1,140000.0,1,18,0,2,3,827,36,0,368,0.0,9,0
13000,13000,13000.0,0,10.75,424.07,1,8,8109,1,4,68000.0,2,13,0,2,3,300,9,2,30,0.0,13,1
17000,17000,17000.0,0,10.42,551.91,1,7,9962,2,4,50000.0,1,16,0,2,3,775,4,1,141,0.0,7,0
18900,18900,18900.0,1,16.29,462.53,3,15,7105,1,4,42000.0,2,15,0,1,12,182,19,0,526,1.0,13,1
40000,40000,40000.0,1,18.25,1021.19,3,17,11894,6,4,80000.0,2,15,0,2,12,811,4,0,37,0.0,8,1
10200,10200,10200.0,1,15.31,244.33,2,14,7561,3,4,26000.0,2,5,0,2,3,472,22,0,98,2.0,14,1
3000,3000,3000.0,0,18.99,109.96,3,17,11044,3,4,76000.0,0,2,0,8,10,782,4,0,488,0.0,15,0
16000,16000,16000.0,0,15.59,559.28,2,14,1142,1,4,80000.0,0,2,0,2,3,757,32,0,92,1.0,10,0
22850,22850,22850.0,0,11.99,758.84,2,10,8342,2,4,45700.0,2,11,0,2,3,777,4,0,187,2.0,9,1
5000,5000,5000.0,0,11.99,166.05,1,9,5357,1,4,43477.0,2,10,0,8,10,815,4,0,83,0.0,4,1
12000,12000,12000.0,1,21.49,327.96,3,19,13050,9,1,47840.0,2,17,0,2,3,335,41,0,526,0.0,8,1
15000,15000,15000.0,0,10.91,490.45,1,8,3741,4,4,55000.0,2,3,0,2,3,724,12,0,245,0.0,9,1
2250,2250,2250.0,0,9.17,71.73,1,6,9962,1,1,180000.0,1,7,0,8,10,298,9,1,136,0.0,11,0
10000,10000,10000.0,0,8.24,314.48,1,5,7576,4,4,90000.0,2,17,0,3,6,94,33,0,136,0.0,12,1
8500,8500,8500.0,0,7.97,266.25,0,4,9103,6,3,64000.0,1,10,0,3,6,347,24,1,389,0.0,16,0
6000,6000,6000.0,0,8.99,190.78,1,5,14486,0,1,50000.0,1,9,0,3,6,394,34,0,87,1.0,8,0
1000,1000,1000.0,0,12.62,33.52,2,10,6477,10,4,42000.0,0,10,0,5,7,623,2,0,391,1.0,7,0
5800,5800,5800.0,0,14.99,201.04,2,13,9499,1,1,63996.0,1,16,0,2,3,691,42,0,137,1.0,17,1
5600,5600,5600.0,0,6.99,172.89,0,1,11928,1,1,120000.0,2,2,0,1,2,96,33,0,235,0.0,9,0
39600,39600,39600.0,1,14.99,941.88,2,13,14540,1,1,108000.0,2,1,0,10,0,406,34,0,340,0.0,6,1
20000,20000,20000.0,0,11.99,664.2,2,10,9499,2,4,72000.0,2,5,0,2,3,61,30,0,588,0.0,7,1
3000,3000,3000.0,0,13.99,102.52,2,13,1790,5,3,47690.0,1,7,0,8,10,53,6,0,552,2.0,10,0
10000,10000,10000.0,0,7.49,311.02,0,3,9524,6,1,116000.0,1,14,0,11,11,437,21,0,282,0.0,21,1
5000,5000,5000.0,0,15.31,174.09,2,14,13899,1,4,33000.0,2,13,0,2,3,645,42,0,135,3.0,15,1
2000,2000,2000.0,0,5.32,60.23,0,0,6529,1,1,68000.0,0,10,0,2,3,27,29,0,123,2.0,6,0
4500,4500,4500.0,0,15.31,156.68,2,14,1754,5,4,38268.0,1,0,0,2,3,804,4,0,342,0.0,5,0
5000,5000,5000.0,0,8.39,157.59,1,5,200,10,4,50000.0,0,11,0,2,3,736,3,0,580,0.0,3,1
10000,10000,10000.0,0,8.59,316.1,0,4,3782,1,1,120000.0,1,19,0,8,12,617,2,0,535,1.0,15,0
21000,21000,21000.0,1,10.75,453.98,1,8,11928,5,1,100000.0,1,11,0,1,2,434,21,2,489,0.0,15,1
7000,7000,7000.0,0,11.44,230.64,1,8,4385,10,4,36000.0,2,6,0,5,7,520,13,0,128,0.0,10,1
16000,16000,16000.0,1,22.74,448.67,4,20,7737,1,1,180000.0,2,8,0,2,3,319,1,1,531,0.0,17,1
5500,5500,5500.0,0,9.16,175.31,1,6,1211,2,4,25000.0,0,13,0,2,3,543,23,0,191,1.0,10,0
30000,30000,30000.0,0,14.99,1039.82,2,13,3163,1,3,88000.0,2,8,0,2,3,9,18,0,233,0.0,13,0
28000,28000,28000.0,0,14.99,970.5,2,13,13032,2,1,80000.0,0,8,0,2,3,568,15,0,569,0.0,9,1
22000,22000,22000.0,0,9.49,704.63,1,6,4356,1,1,99233.0,0,2,0,2,3,783,4,0,421,0.0,7,0
5100,5100,5100.0,0,13.49,173.05,2,11,14592,1,1,52000.0,0,6,0,11,11,337,41,1,525,0.0,9,0
6000,6000,6000.0,0,11.49,197.83,1,9,14047,1,3,110000.0,0,17,0,3,6,468,47,0,527,4.0,14,1
8400,8400,8350.0,0,11.49,276.96,1,9,8818,9,3,33000.0,1,4,0,2,3,251,26,5,573,0.0,12,1
6000,6000,6000.0,0,5.32,180.69,0,0,14672,11,1,68000.0,0,15,0,5,7,738,3,0,282,1.0,12,0
15000,15000,15000.0,0,17.99,542.22,3,16,12819,1,3,47900.0,1,4,0,2,3,350,24,0,236,1.0,10,0
6000,6000,6000.0,0,7.35,186.23,0,3,8234,5,4,28000.0,0,3,0,1,2,205,44,0,98,0.0,5,0
15000,15000,15000.0,1,19.03,389.36,3,17,12087,2,4,85000.0,0,20,0,2,3,178,7,1,489,0.0,9,0
23475,23475,23475.0,0,18.25,851.63,3,17,9116,7,1,95000.0,0,5,0,1,2,301,9,0,435,0.0,20,1
14800,14800,14800.0,0,9.44,473.68,1,5,10317,1,1,290000.0,1,12,0,3,6,514,13,0,111,1.0,29,1
30000,30000,30000.0,1,11.39,658.13,1,7,1510,1,3,244000.0,2,16,0,2,3,693,5,0,41,0.0,14,0
10000,10000,10000.0,0,14.99,346.61,2,13,2104,1,4,57000.0,0,8,0,2,3,91,33,0,338,2.0,9,1
36000,36000,36000.0,0,11.44,1186.11,1,8,5304,1,1,80000.0,1,18,0,2,3,794,4,0,174,0.0,9,0
12000,12000,12000.0,0,5.32,361.38,0,0,11442,5,1,70000.0,0,3,0,1,2,783,4,0,32,0.0,30,0
10000,10000,10000.0,0,7.21,309.74,0,2,13116,2,1,165000.0,0,3,0,1,2,55,6,0,383,0.0,7,1
4000,4000,4000.0,0,7.59,124.6,0,2,14672,11,1,58000.0,2,2,0,3,6,109,33,4,582,0.0,11,0
4200,4200,4200.0,0,9.49,134.52,1,6,9840,1,3,43000.0,0,19,0,8,10,111,33,0,181,0.0,8,1
